district,year,month,threshold,area,NDVI_mean,NDVI_min,NDVI_max,EVI_mean,EVI_min,EVI_max,GNDVI_mean,GNDVI_min,GNDVI_max,SAVI_mean,SAVI_min,SAVI_max,NDMI_mean,NDMI_min,NDMI_max,BSI_mean,BSI_min,BSI_max,BUAI_mean,BUAI_min,BUAI_max,NDBI_mean,NDBI_min,NDBI_max,NBR_mean,NBR_min,NBR_max,NDSI_mean,NDSI_min,NDSI_max,LCCI_mean,LCCI_min,LCCI_max,NDWI_mean,NDWI_min,NDWI_max,TVI_mean,TVI_min,TVI_max,MSAVI_mean,MSAVI_min,MSAVI_max,NDRE_mean,NDRE_min,NDRE_max,PSRI_mean,PSRI_min,PSRI_max,WDRVI_mean,WDRVI_min,WDRVI_max,MCARI_mean,MCARI_min,MCARI_max,ARVI_mean,ARVI_min,ARVI_max,NDTI_mean,NDTI_min,NDTI_max,CCCI_mean,CCCI_min,CCCI_max,PRI_mean,PRI_min,PRI_max,avg_yield,yield
vehari,2021,15,0.636345831,396051.9616,0.523983308,0.120495759,0.722940207,0.570639046,0.113933885,0.926749058,0.445001155,0.069046818,0.595578551,0.464225622,0.105449117,0.668779232,0.309263543,-0.051990546,0.510131657,-0.254942428,-0.411772662,0.050410875,0.539868892,0.329505327,1.207601411,-0.309263543,-0.510131657,0.051990546,0.541354965,-0.029951487,0.727642417,-0.159144995,-0.363822043,0.150213823,2.602661905,0.274984495,5.39930023,0.309263543,-0.051990546,0.510131657,14.02563882,2.3832,24.643,0.340515969,0.068657882,0.571260557,0.408946794,0.089371629,0.580481529,-0.067449225,-0.222837209,0.098276656,-0.486154333,-0.773870076,-0.226252172,0.691569909,0.1243344,1.213593,0.474380199,0.084151983,0.657067472,0.289771354,-0.009072794,0.423729867,0.772402869,-62.9863739,5.318285942,-0.135197134,-0.255111945,0.084864185,35.3,559225.3697792
vehari,2021,16,0.502326126,396051.9616,0.249718464,0.027445612,0.704804122,0.229253375,0.019352088,0.85073368,0.295720423,0.011874282,0.604678094,0.220097868,0.021412124,0.647129575,-0.000401774,-0.457737237,0.541235685,0.015902093,-0.431216331,0.391000317,1.022994114,0.301376939,5.235985094,0.000401774,-0.541235685,0.457737237,0.170458032,-0.39532125,0.736259758,-0.298175282,-0.592012763,0.244332373,0.811982101,0.057158627,4.795862988,-0.000401774,-0.457737237,0.541235685,5.456203579,0.001,23.78,0.151968296,0.010821178,0.541725488,0.189117889,-0.022989815,0.621106446,0.067867912,-0.212719106,0.224545461,-0.700010291,-0.808804813,-0.266868619,0.279972521,0.014625,1.174194,0.272365798,0.002230862,0.649885887,0.175575611,-0.202123329,0.419990003,0.756956198,-16.23455429,3.177105665,0.046418739,-0.242791742,0.197612031,35.3,559225.3697792
vehari,2021,17,0.492326126,396051.9616,0.167469571,0.019196086,0.594429493,0.166350959,0.018260288,0.722369767,0.202787604,-0.0215162,0.513826728,0.149093814,0.017074703,0.546723484,-0.03118433,-0.296498567,0.370283753,0.037172206,-0.293939475,0.239835242,1.078829323,0.461108993,3.123330092,0.03118433,-0.370283753,0.296498567,0.110943021,-0.248094246,0.616653979,-0.23291889,-0.393684536,0.19079712,0.455372886,0.039600417,3.069375225,-0.03118433,-0.296498567,0.370283753,3.740643139,-0.3454,19.7412,0.103781074,0.011192497,0.445696156,0.140703757,-0.032788072,0.531945944,0.056875783,-0.180667247,0.201906534,-0.748104623,-0.81167366,-0.426379549,0.193413533,-0.003498,0.976434,0.1896342,-0.022164743,0.553314843,0.143845547,-0.072047412,0.355006546,0.865305887,-160.0577087,87.24466705,0.046590993,-0.161670966,0.210401212,35.3,559225.3697792
vehari,2022,11,0.408678804,395494.2917,0.18540846,0.017422726,0.588909984,0.201309981,0.013614391,0.813913935,0.172098572,-0.025261428,0.48450923,0.160497207,0.013045625,0.537710873,0.030863311,-0.215143993,0.494585603,-0.044336261,-0.377631048,0.135717106,0.955382755,0.338435687,3.439230174,-0.030863311,-0.494585603,0.215143993,0.180250589,-0.166040733,0.730051756,-0.142583984,-0.358060777,0.213150591,0.518412164,0.035851163,2.908087464,0.030863311,-0.215143993,0.494585603,4.284080485,0.294,19.273,0.104314895,0.00624511,0.432120437,0.145460262,-0.059316114,0.487454772,-0.01453259,-0.232186473,0.184913429,-0.738842286,-0.812287063,-0.439560627,0.212592738,0.016584,0.949273,0.1560848,-0.054409067,0.519722749,0.154193602,-0.090831235,0.380431622,0.785792805,-30.01047707,19.3290596,-0.059782605,-0.195316068,0.198995047,35.3,558437.9398804
vehari,2022,12,0.442495348,395494.2917,0.256547741,0.001485884,0.593209803,0.296741953,0.001956182,0.839409523,0.201192586,-0.027501926,0.48781848,0.220472896,0.001260023,0.543481376,0.14481638,-0.193168923,0.553682864,-0.134668263,-0.419735305,0.091778506,0.765978769,0.293121518,1.484312348,-0.14481638,-0.553682864,0.193168923,0.333166489,-0.105122238,0.762065947,-0.058989625,-0.346140355,0.262784094,0.842548669,0.00297619,3.463247194,0.14481638,-0.193168923,0.553682864,6.208835985,0.356470588,19.518,0.143824981,0.000748362,0.440924317,0.185160348,-0.065436527,0.478832513,-0.066248031,-0.26991174,0.213942321,-0.695294058,-0.817690019,-0.407136579,0.303530121,0.016788,0.961116,0.199831961,-0.050704225,0.522467439,0.207026131,-0.026728326,0.422397345,0.731995943,-12.84452915,11.35209656,-0.117703506,-0.230458335,0.198088435,35.3,558437.9398804
vehari,2022,13,0.357632846,395494.2917,0.659966643,0.005780347,0.81664598,0.756611624,0.0038018,1.0,0.521310392,-0.063510396,0.674772024,0.579694074,0.004291287,0.734265379,0.413558755,-0.242472261,0.698993802,-0.374064485,-0.593924365,0.151321787,0.420239668,0.177167339,1.640167364,-0.413558755,-0.698993802,0.242472261,0.664176311,-0.541644633,0.926899791,-0.137481259,-0.466921121,0.490719259,4.11647416,0.011627907,8.907859079,0.413558755,-0.242472261,0.698993802,17.30073893,-1.114,27.91,0.427689911,0.001988712,0.637078964,0.511370276,-0.136315227,0.693815053,-0.109746804,-0.252071006,0.343834141,-0.330395672,-0.81626188,-0.004628369,0.849210171,-0.00936,1.37526,0.564106289,-0.093854749,0.716171617,0.354220862,-0.478231847,0.825267136,0.772139789,-11.52302265,2.21823287,-0.269989003,-0.551699205,0.392542373,35.3,558437.9398804
vehari,2022,14,0.557518201,395494.2917,0.629375051,0.010358845,0.752696455,0.774443504,0.00670133,1.0,0.518312873,-0.097348906,0.640549839,0.564009147,0.007021381,0.694885762,0.4132889,-0.13003628,0.620189667,-0.358197959,-0.487301909,0.0823147,0.41876355,0.234940514,1.299000311,-0.4132889,-0.620189667,0.13003628,0.652748856,-0.071014501,0.802179277,-0.133339853,-0.398846924,0.422360241,3.525711078,0.020964943,6.087227414,0.4132889,-0.13003628,0.620189667,17.95804723,0.792,26.696,0.432132301,0.002873579,0.610632707,0.510224831,-0.064187028,0.649925709,-0.089478553,-0.251047122,0.19287373,-0.381270042,-0.814724046,-0.170464904,0.883799133,0.032472,1.318212,0.548657347,-0.115121761,0.677784447,0.334287875,-0.022140797,0.583570242,0.809485232,-7.251786232,1.51508069,-0.222526473,-0.304306782,0.211465584,35.3,558437.9398804
vehari,2022,15,0.626854247,395494.2917,0.49090096,0.105855577,0.701508641,0.521588684,0.098337452,0.888764254,0.41475748,0.12297722,0.591958046,0.427536234,0.092461009,0.643419188,0.275216363,-0.131891772,0.53900528,-0.234869718,-0.426440642,0.096496534,0.589579874,0.300588078,1.308649656,-0.275216363,-0.53900528,0.131891772,0.504885495,-0.053173792,0.739257753,-0.156533215,-0.39204523,0.119607784,2.215178617,0.236966152,4.809500861,0.275216363,-0.131891772,0.53900528,12.17680484,1.966333333,22.7075,0.298930393,0.056380402,0.535521655,0.384896376,0.054701652,0.580754638,-0.066821053,-0.231401063,0.102742596,-0.523563856,-0.779845889,-0.270020275,0.599893316,0.102424,1.119436,0.432351245,0.107075,0.633811932,0.281827584,0.040047273,0.383993894,0.772511446,-6.500403404,1.538323283,-0.147228093,-0.233604501,0.106618016,35.3,558437.9398804
vehari,2022,16,0.490866073,395494.2917,0.208097463,0.037281495,0.615828097,0.193551953,0.030660714,0.755173475,0.253871654,0.027803387,0.544011116,0.183200521,0.030421469,0.562840543,-0.027022083,-0.248765737,0.370497167,0.032097533,-0.309444331,0.193997908,1.069554603,0.465736096,2.342313955,0.027022083,-0.370497167,0.248765737,0.126677583,-0.204564646,0.626029968,-0.280157943,-0.417195201,0.06368731,0.601346535,0.078654812,3.453599574,-0.027022083,-0.248765737,0.370497167,4.41921502,0.272333333,21.11733333,0.124858503,0.017019401,0.474198529,0.163571276,-0.012640607,0.548377037,0.067406576,-0.16144629,0.229625026,-0.727291958,-0.805309861,-0.392759997,0.228247455,0.025636,1.043972,0.228446382,0.023380181,0.570315287,0.155453157,-0.021704936,0.346707404,0.800631082,-20.40621376,14.98018932,0.042647925,-0.169837463,0.194350915,35.3,558437.9398804
vehari,2022,17,0.480866073,395494.2917,0.164697667,0.015814476,0.578620195,0.166054976,0.014694729,0.690539525,0.204196792,0.026021997,0.510217965,0.148047653,0.013542701,0.529157099,-0.024055073,-0.201548561,0.33836183,0.036362234,-0.270221153,0.164382895,1.057422752,0.500492696,1.967969567,0.024055073,-0.33836183,0.201548561,0.102292314,-0.160669461,0.583002269,-0.227510157,-0.371148676,0.080661401,0.42497866,0.032312378,2.85804394,-0.024055073,-0.201548561,0.33836183,3.805138574,-0.110333333,18.531,0.105003928,0.008253848,0.421766268,0.135436229,-0.043942057,0.501484334,0.060686146,-0.135491386,0.197838434,-0.751765505,-0.812861901,-0.447170228,0.197371567,0.004838,0.9161,0.19091094,0.017226037,0.53725873,0.12726348,-0.02525435,0.321041912,0.837650817,-11.4484663,15.58617496,0.055648967,-0.124240401,0.204756818,35.3,558437.9398804
muzafargarh,2017,11,0.349297507,512419.3739,0.139287932,0.000304785,0.646998227,0.140969769,0.000289318,0.906940204,0.133372907,-0.070274636,0.532341003,0.117971375,0.000256949,0.595729133,-0.029260483,-0.334932923,0.497277856,-0.008661639,-0.403317499,0.213921572,1.075418888,0.335897197,4.210760171,0.029260483,-0.497277856,0.334932923,0.096064329,-0.430142432,0.727885306,-0.161997612,-0.46734044,0.488320351,0.362250612,0.000609756,3.787486471,-0.029260483,-0.334932923,0.497277856,2.86160382,-0.955,21.548,0.072498901,0.000150597,0.491086153,0.106356864,-0.109428957,0.544743538,-0.004336284,-0.198189779,0.209033604,-0.761752845,-0.818081038,-0.357104186,0.142781913,-0.03543,1.060482,0.110334178,-0.083831102,0.571686324,0.127059995,-0.25684467,0.384469599,0.774586552,-99.52532959,158.2169189,-0.057239138,-0.241420616,0.19968566,34.5,707138.7359819999
muzafargarh,2017,12,0.357740093,512419.3739,0.218583742,0.00030931,0.753241658,0.234637605,0.000303398,0.992934838,0.165974007,-0.128879532,0.625854135,0.184968542,0.000259863,0.69463391,0.081219992,-0.473844916,0.595158458,-0.096446296,-0.479043684,0.330259604,0.871445429,0.254263057,5.36417843,-0.081219992,-0.595158458,0.473844916,0.241865095,-0.461992145,0.787464678,-0.086332876,-0.556548059,0.466114849,0.658881862,0.000618812,6.105095541,0.081219992,-0.473844916,0.595158458,4.987407591,-0.418,25.138,0.115355755,0.000151143,0.594072644,0.159305048,-0.059444372,0.627974927,-0.067667113,-0.32826087,0.126482424,-0.719412745,-0.818079541,-0.169242227,0.243192158,-0.00957,1.238244,0.163129501,-0.111826227,0.672613574,0.170675521,-0.25427103,0.499078453,0.733481356,-95.31285095,72.16786194,-0.111635917,-0.329805996,0.090050387,34.5,707138.7359819999
muzafargarh,2017,13,0.302023398,512419.3739,0.561362336,0.028227324,0.761140108,0.662711588,0.026712288,1.0,0.436874613,-0.061255168,0.622718036,0.489537096,0.022559475,0.697291876,0.368534306,-0.167085394,0.643063247,-0.323243606,-0.509777247,0.08699294,0.466670343,0.217238584,1.403919154,-0.368534306,-0.643063247,0.167085394,0.619913139,-0.477975368,0.911073804,-0.081784285,-0.378915817,0.473849386,2.721015922,0.0580945,6.373109244,0.368534306,-0.167085394,0.643063247,14.3138737,0.47,24.966,0.345232944,0.01189242,0.588716639,0.438108752,-0.055820137,0.636763215,-0.110993298,-0.344007709,0.075146935,-0.463435921,-0.808629868,-0.151204411,0.701201063,0.024204,1.229556,0.46794683,-0.0359635,0.672831268,0.333574192,-0.548488736,0.768390357,0.777548393,-0.418497413,1.487917423,-0.229116672,-0.350864081,0.053326294,34.5,707138.7359819999
muzafargarh,2017,14,0.577658457,512419.3739,0.691571506,0.049592759,0.829987168,0.777981519,0.058792165,1.0,0.565214615,-0.156851664,0.699326277,0.611550829,0.050024896,0.757848837,0.432609534,-0.301780015,0.70413512,-0.39123857,-0.592648649,0.252381894,0.400039213,0.173615858,2.132038161,-0.432609534,-0.70413512,0.301780015,0.669159812,-0.640286446,0.94373554,-0.177785993,-0.672761381,0.545911968,4.891225677,0.104361074,9.763819095,0.432609534,-0.301780015,0.70413512,18.48582617,1.115,28.41,0.464051465,0.022147042,0.669645854,0.550654938,-0.057636447,0.712223947,-0.094679411,-0.527843096,0.125996098,-0.270911198,-0.801094171,0.03678606,0.909861737,0.061536,1.401096,0.602652153,-0.090112778,0.746146035,0.34057679,-0.617879629,0.837752581,0.795749109,-20.92393684,34.38145447,-0.273178365,-0.421216849,0.1598493,34.5,707138.7359819999
muzafargarh,2017,15,0.60864936,512419.3739,0.399491039,0.000662691,0.695209861,0.409588125,0.000582717,0.866277627,0.343736058,-0.045905251,0.58227849,0.347558305,0.000547536,0.631948059,0.220396958,-0.650470078,0.474976808,-0.177587566,-0.400572076,0.530829968,0.65242266,0.357514332,4.721971253,-0.220396958,-0.474976808,0.650470078,0.442539995,-0.690891802,0.71192503,-0.134536304,-0.793340087,0.344990551,1.503185056,0.00132626,4.561891516,0.220396958,-0.650470078,0.474976808,9.727616648,0.096,22.64,0.236366359,0.000307292,0.527477629,0.306818662,-0.099399596,0.573794305,-0.0548423,-0.22675737,0.248715313,-0.60645973,-0.817962628,-0.285190812,0.479666138,0.007776,1.116006,0.358388347,-0.018743834,0.63099669,0.2543884,-0.627592564,0.502360702,0.760907769,-77.7248764,2.176725388,-0.096930523,-0.262154433,0.228995058,34.5,707138.7359819999
muzafargarh,2017,16,0.502105982,512419.3739,0.167067625,0.000164663,0.658930004,0.147797049,0.000190035,0.791288738,0.232556125,-0.020220589,0.56965363,0.146510931,0.000155521,0.605687048,-0.037375719,-0.324650556,0.372996688,0.048645703,-0.311917098,0.26574294,1.086411767,0.460472279,3.427923556,0.037375719,-0.372996688,0.324650556,0.122177815,-0.327961147,0.628088951,-0.268115512,-0.494897068,0.21895735,0.441334509,0.000329381,3.863898501,-0.037375719,-0.324650556,0.372996688,3.07910612,-1.606,21.296,0.098200863,0.000124434,0.497989143,0.122690724,-0.125578701,0.522714198,0.095138482,-0.173197137,0.226026144,-0.749786061,-0.818127377,-0.345542019,0.164418369,-0.062568,1.051644,0.198469204,-0.018110408,0.609695582,0.160125496,-0.110998802,0.360338151,0.756796845,-96.32479858,30.26411629,0.067287595,-0.172929369,0.224938663,34.5,707138.7359819999
muzafargarh,2017,17,0.492105982,512419.3739,0.114667632,0.000240674,0.581329942,0.112195477,0.000227842,0.690496869,0.168972373,-0.134355277,0.501460493,0.102653564,0.000213385,0.529132301,-0.060926932,-0.487352431,0.405656397,0.063733251,-0.27035911,0.386101873,1.137946283,0.422822823,4.923165664,0.060926932,-0.405656397,0.487352431,0.056262203,-0.748547435,0.585460663,-0.227670817,-0.548003316,0.397260278,0.279775928,0.000481464,2.782502502,-0.060926932,-0.487352431,0.405656397,2.163346804,-1.3955,19.08733333,0.071745207,0.000141297,0.427017419,0.094826265,-0.155748978,0.490387887,0.086527705,-0.324137931,0.217766758,-0.773906488,-0.818102241,-0.451318207,0.117942014,-0.051801,0.943748,0.146958784,-0.068865179,0.535777167,0.117478431,-0.461532623,0.323018879,0.865726279,-200.3978424,145.1343079,0.068506113,-0.148999692,0.214521406,34.5,707138.7359819999
muzafargarh,2018,11,0.357635647,522387.4389,0.205147766,0.000259808,0.752682209,0.187231036,0.000266071,0.998123187,0.181340798,-0.138028175,0.607240558,0.169440625,0.000226851,0.686051704,-0.007948012,-0.333554894,0.608249843,-0.028933451,-0.490074831,0.261089687,1.036637723,0.243590442,3.652746121,0.007948012,-0.608249843,0.333554894,0.143196977,-0.331508428,0.774257421,-0.189163012,-0.478082657,0.643110693,0.60957109,0.000519751,6.177435969,-0.007948012,-0.333554894,0.608249843,3.982281097,-1.656,23.8705,0.100276249,0.000144419,0.570333275,0.149966074,-0.14831461,0.620880127,-0.025450679,-0.363029287,0.195750756,-0.72657653,-0.818095913,-0.16725137,0.196847623,-0.064452,1.173087,0.164752651,-0.11446503,0.670639485,0.154767719,-0.175112531,0.421097755,0.765937653,-196.0193329,191.138443,-0.082199899,-0.318794431,0.207807759,34.1,712536.4666596
muzafargarh,2018,12,0.372350968,522387.4389,0.243415589,0.000329056,0.773125231,0.23215822,0.000274982,0.9999516,0.207457099,-0.17818442,0.651187539,0.204133122,0.000272345,0.714454749,0.063202338,-0.319901019,0.64097327,-0.077083306,-0.527860369,0.213390468,0.911658952,0.21973961,3.611242421,-0.063202338,-0.64097327,0.319901019,0.203876519,-0.434808016,0.807362676,-0.147440995,-0.48619315,0.62146467,0.83990076,0.000658328,6.815436242,0.063202338,-0.319901019,0.64097327,5.122298212,-0.602,27.44,0.127116602,0.000153392,0.621351336,0.171229628,-0.146320343,0.642164648,-0.03719343,-0.439526538,0.238827626,-0.698260908,-0.81807301,-0.122621963,0.252504862,-0.023148,1.351452,0.200645292,-0.188191882,0.697985966,0.150937428,-0.291821808,0.431438386,0.694797298,-222.7126617,262.8148193,-0.091250184,-0.332852615,0.218082464,34.1,712536.4666596
muzafargarh,2018,13,0.310282405,522387.4389,0.41663475,0.005595067,0.731777966,0.461604055,0.003191327,0.98107479,0.320036007,-0.12067841,0.612392664,0.3571885,0.003524938,0.673419087,0.238787948,-0.196848661,0.639173031,-0.218856089,-0.5092121,0.127198358,0.632647766,0.221688556,2.46436349,-0.238787948,-0.639173031,0.196848661,0.448063836,-0.141328096,0.811584532,-0.090206591,-0.409060717,0.506308854,1.720146698,0.011253382,5.801599546,0.238787948,-0.196848661,0.639173031,9.942988508,0.439714286,24.588,0.23770348,0.001323369,0.570845636,0.305265138,-0.108080804,0.628244877,-0.099244654,-0.340038037,0.114222223,-0.583756354,-0.816323665,-0.201056677,0.486132615,0.023645143,1.2096,0.337770698,-0.154196058,0.654979362,0.247047563,-0.060090017,0.433821559,0.721767345,-19.0731945,8.820161819,-0.177422219,-0.318662552,0.077419095,34.1,712536.4666596
muzafargarh,2018,14,0.546546519,522387.4389,0.607137643,0.045541044,0.794196308,0.687848637,0.036886354,1.0,0.496326293,-0.093347594,0.671995699,0.534056928,0.034969013,0.728313628,0.378317771,-0.162286311,0.590230167,-0.331954805,-0.499441029,0.092456072,0.455625171,0.258101184,2.777301135,-0.378317771,-0.590230167,0.162286311,0.622030186,-0.166139051,0.793755114,-0.146793986,-0.454008847,0.483872771,3.313412056,0.096825529,7.718,0.378317771,-0.162286311,0.590230167,15.84220196,1.128666667,27.224,0.389567262,0.017304708,0.641490735,0.495038933,-0.114428885,0.703487217,-0.091763812,-0.294709553,0.084137721,-0.405042232,-0.802360281,-0.068490223,0.77915609,0.059088,1.342632,0.524801623,-0.014290264,0.714133994,0.32530313,-0.072863661,0.464495689,0.813414338,-5.516652584,2.024418831,-0.220985869,-0.355053191,0.055207656,34.1,712536.4666596
muzafargarh,2018,15,0.591357473,522387.4389,0.566671788,0.002727273,0.746530592,0.613670269,0.002004008,0.973626904,0.472537562,-0.090487257,0.615519762,0.495814027,0.0020625,0.688592667,0.340391568,-0.196535245,0.57297796,-0.293734256,-0.468155728,0.108362089,0.501768263,0.272461963,1.602821807,-0.340391568,-0.57297796,0.196535245,0.576623081,-0.119007327,0.766807139,-0.157831458,-0.415155917,0.431877583,2.869183397,0.005469462,5.978799379,0.340391568,-0.196535245,0.57297796,14.36820459,0.659333333,24.9876,0.354598495,0.000983916,0.588230471,0.457918143,-0.054638911,0.621998489,-0.079805955,-0.245484244,0.127241443,-0.451077405,-0.817278224,-0.180704819,0.707487665,0.028904,1.2304512,0.496235577,-0.053828008,0.669480198,0.303939795,0.031403519,0.402272016,0.801828195,-20.03426743,2.740283728,-0.185703167,-0.270645849,0.121028853,34.1,712536.4666596
muzafargarh,2018,16,0.476679848,522387.4389,0.195189882,0.004096328,0.640944481,0.179157032,0.002891374,0.75346994,0.241312188,-0.106083952,0.542126119,0.170326804,0.003067041,0.583046138,-0.024077617,-0.226502821,0.402530611,0.029302056,-0.322305287,0.182092427,1.066884016,0.427916842,2.474623539,0.024077617,-0.402530611,0.226502821,0.145958729,-0.164747775,0.624469519,-0.26406031,-0.393830419,0.366870791,0.541325653,0.008234204,3.622692359,-0.024077617,-0.226502821,0.402530611,3.894290201,-0.79275,19.97222222,0.11315015,0.001442117,0.464826011,0.147258846,-0.073304407,0.513243258,0.069483041,-0.256019959,0.203302201,-0.735259479,-0.816822047,-0.369740489,0.202163386,-0.0248385,0.986736,0.213508819,-0.061671517,0.587423166,0.172174562,-0.011328716,0.3505072,0.766428784,-118.5964127,289.5988159,0.039083468,-0.187082649,0.198266185,34.1,712536.4666596
muzafargarh,2018,17,0.466679848,522387.4389,0.119662679,0.002478551,0.55897963,0.117030293,0.002359047,0.639617235,0.169917644,-0.024418909,0.502993345,0.106765921,0.002179297,0.50609178,-0.0559792,-0.24238047,0.371862918,0.057339073,-0.268946534,0.192555454,1.12692533,0.458945444,2.425813234,0.0559792,-0.371862918,0.24238047,0.055037648,-0.256422937,0.584678113,-0.223802633,-0.370386153,0.193966821,0.292923003,0.004969419,2.59922108,-0.0559792,-0.24238047,0.371862918,2.326845348,-0.9918,16.804,0.073904478,0.001227585,0.391006461,0.097230257,-0.086603515,0.463915944,0.079544593,-0.129447278,0.204824381,-0.771864715,-0.817360798,-0.473002331,0.125073306,-0.0364956,0.8321964,0.147916808,-0.024418473,0.521870645,0.111300919,-0.084736146,0.30447194,0.838519385,-67.44007874,75.21432495,0.059677699,-0.127766448,0.209090027,34.1,712536.4666596
muzafargarh,2019,11,0.389316293,557780.0163,0.169081126,0.000315956,0.645858288,0.169858082,0.000279642,0.860685623,0.153016076,-0.107400723,0.528926611,0.142844903,0.000264106,0.588747356,0.016446008,-0.292917818,0.4793562,-0.037322667,-0.391738394,0.204042207,0.984499193,0.353584295,2.285538286,-0.016446008,-0.4793562,0.292917818,0.166308154,-0.399346918,0.71246773,-0.137073789,-0.415700972,0.490929067,0.465760337,0.000632111,3.818195891,0.016446008,-0.292917818,0.4793562,3.569251405,-0.894,21.245,0.088028805,0.000151924,0.478466902,0.130946553,-0.107326731,0.547287881,-0.018547072,-0.258847321,0.220104633,-0.746660289,-0.818077343,-0.355349068,0.176819095,-0.03128,1.044474,0.136739569,-0.092549626,0.571951516,0.153671252,-0.192918912,0.374773175,0.831009524,-94.85620117,136.6336975,-0.064651728,-0.222163196,0.154524853,33.3,742962.9817116
muzafargarh,2019,12,0.394972607,557780.0163,0.230406084,0.000337952,0.651340127,0.25456164,0.000304044,0.907402789,0.178042488,-0.091466472,0.535407722,0.195996701,0.000277848,0.595397329,0.098961051,-0.199539796,0.522469759,-0.106776585,-0.410129802,0.120336684,0.843738614,0.319087382,2.124700481,-0.098961051,-0.522469759,0.199539796,0.26034404,-0.154718697,0.748874843,-0.080684149,-0.367331803,0.463174134,0.717569015,0.000676133,4.087666311,0.098961051,-0.199539796,0.522469759,5.355959692,-0.016,21.58866667,0.124226446,0.000154339,0.489868448,0.16894054,-0.104863897,0.522846401,-0.06515749,-0.293808305,0.125379592,-0.711860092,-0.818070068,-0.338403355,0.261509145,0.000696,1.061144,0.174941115,-0.099895942,0.570858104,0.173842367,0.009713747,0.428219706,0.748208592,-144.7552338,110.9820938,-0.11282933,-0.258521787,0.079278145,33.3,742962.9817116
muzafargarh,2019,13,0.337993652,557780.0163,0.415055578,0.016359286,0.698838174,0.479639433,0.015297474,0.953675598,0.315707723,-0.027247468,0.586468339,0.357084731,0.01311367,0.640891323,0.255465624,-0.169092178,0.563744903,-0.22898182,-0.448667252,0.09637489,0.605857299,0.27985679,2.267197063,-0.255465624,-0.563744903,0.169092178,0.479745056,-0.103745669,0.783302665,-0.066972926,-0.354175925,0.353341192,1.621029986,0.033781013,4.671594374,0.255465624,-0.169092178,0.563744903,10.08448985,0.6276,22.444,0.237896911,0.006976969,0.530492959,0.318449945,-0.029044092,0.591225147,-0.104757865,-0.258694951,0.096634502,-0.592401707,-0.812631216,-0.277263601,0.492556773,0.0273936,1.10658,0.333263293,-0.042975998,0.61703036,0.265987363,-0.016338762,0.441837072,0.761272728,-91.4913559,26.00088882,-0.179802647,-0.286525771,0.057596165,33.3,742962.9817116
muzafargarh,2019,14,0.603719911,557780.0163,0.638826884,0.036719706,0.827589512,0.760049657,0.065367511,1.0,0.519109125,-0.024538137,0.690633237,0.56653986,0.037144235,0.757186341,0.414683118,-0.13374956,0.64082551,-0.367184023,-0.551467895,0.112097297,0.418680712,0.219648275,1.705008596,-0.414683118,-0.64082551,0.13374956,0.652441288,-0.054892462,0.817944586,-0.136241503,-0.444207102,0.256212026,3.938450711,0.076238882,9.612676056,0.414683118,-0.13374956,0.64082551,17.44841339,0.87,26.99,0.427107873,0.035798478,0.655873755,0.515558333,-0.024483286,0.692831516,-0.095825022,-0.293685503,0.204718485,-0.352444438,-0.805667087,0.029392908,0.858117943,0.0639048,1.334364,0.55093911,0.005933839,0.744467019,0.334210875,-0.072368249,0.535632253,0.805943602,-113.4465103,18.93043137,-0.247467564,-0.420706164,0.201050717,33.3,742962.9817116
muzafargarh,2019,15,0.641299071,557780.0163,0.597746982,0.002760524,0.801372468,0.643283992,0.002603997,0.998152494,0.49576251,-0.031010337,0.683315575,0.523960754,0.002257568,0.729369197,0.367006324,-0.123211585,0.598868072,-0.31909665,-0.511987485,0.092520097,0.474999388,0.252221603,1.282107898,-0.367006324,-0.598868072,0.123211585,0.594533101,-0.063627817,0.794160426,-0.158053483,-0.422395259,0.481833369,3.387536306,0.005536332,8.114712605,0.367006324,-0.123211585,0.598868072,15.48431908,0.452,27.065,0.382479787,0.001240927,0.642561381,0.475461123,0.009728978,0.682705879,-0.083511918,-0.181302816,0.0929546,-0.404581933,-0.817267182,-0.047664647,0.762444542,0.018156,1.337817,0.526806469,-0.032945092,0.725093689,0.304557691,0.021427969,0.432691306,0.790259196,-91.44406891,28.51163101,-0.198362728,-0.334208886,0.079420666,33.3,742962.9817116
muzafargarh,2019,16,0.528224588,557780.0163,0.23611699,0.000270783,0.686149001,0.202777027,0.000231096,0.832088314,0.244881849,-0.013991163,0.569851935,0.198973774,0.000234392,0.614597253,-0.012872961,-0.268722534,0.445462853,-1.66e-05,-0.3590977,0.174115834,1.057715424,0.387599162,2.186906085,0.012872961,-0.445462853,0.268722534,0.162237143,-0.256464869,0.694244146,-0.258406386,-0.388811737,0.302560389,0.753475798,0.000541712,4.731305048,-0.012872961,-0.268722534,0.445462853,4.5987891,-0.932,22.97675,0.124252684,0.000146065,0.523670901,0.177214287,-0.055341452,0.533108711,0.022522233,-0.129090078,0.178524069,-0.707787487,-0.818092283,-0.296438247,0.231728658,-0.035952,1.1348895,0.229250716,-0.023674831,0.61546155,0.179832922,-0.057612453,0.381664932,0.767144061,-103.9196548,94.24813843,-0.017216821,-0.221616165,0.157387845,33.3,742962.9817116
